,name,posix_close_date,ticker,type,strike,bid,ask
182,GOOG210312P01900000,1615507200,GOOG,put,1900.0,2.25,3.3
183,GOOG210312P01905000,1615507200,GOOG,put,1905.0,2.25,3.5
184,GOOG210312P01910000,1615507200,GOOG,put,1910.0,2.8,3.5
185,GOOG210312P01915000,1615507200,GOOG,put,1915.0,2.9,3.9
186,GOOG210312P01920000,1615507200,GOOG,put,1920.0,3.2,4.3
187,GOOG210312P01925000,1615507200,GOOG,put,1925.0,3.5,4.6
188,GOOG210312P01930000,1615507200,GOOG,put,1930.0,3.7,4.7
189,GOOG210312P01935000,1615507200,GOOG,put,1935.0,4.0,5.3
190,GOOG210312P01940000,1615507200,GOOG,put,1940.0,4.5,5.6
191,GOOG210312P01945000,1615507200,GOOG,put,1945.0,4.8,5.8
192,GOOG210312P01950000,1615507200,GOOG,put,1950.0,5.6,6.5
193,GOOG210312P01955000,1615507200,GOOG,put,1955.0,6.0,7.0
194,GOOG210312P01960000,1615507200,GOOG,put,1960.0,6.5,7.5
195,GOOG210312P01965000,1615507200,GOOG,put,1965.0,7.3,8.2
196,GOOG210312P01970000,1615507200,GOOG,put,1970.0,7.8,8.9
197,GOOG210312P01975000,1615507200,GOOG,put,1975.0,8.3,9.5
198,GOOG210312P01980000,1615507200,GOOG,put,1980.0,9.2,10.3
199,GOOG210312P01985000,1615507200,GOOG,put,1985.0,10.0,11.7
200,GOOG210312P01990000,1615507200,GOOG,put,1990.0,10.8,12.3
201,GOOG210312P01995000,1615507200,GOOG,put,1995.0,11.8,13.2
202,GOOG210312P01997500,1615507200,GOOG,put,1997.5,12.2,13.7
203,GOOG210312P02000000,1615507200,GOOG,put,2000.0,12.7,14.2
204,GOOG210312P02002500,1615507200,GOOG,put,2002.5,13.5,14.8
205,GOOG210312P02005000,1615507200,GOOG,put,2005.0,13.6,15.3
206,GOOG210312P02007500,1615507200,GOOG,put,2007.5,14.4,16.0
207,GOOG210312P02010000,1615507200,GOOG,put,2010.0,14.5,16.0
208,GOOG210312P02012500,1615507200,GOOG,put,2012.5,15.7,17.5
209,GOOG210312P02015000,1615507200,GOOG,put,2015.0,15.7,17.8
210,GOOG210312P02017500,1615507200,GOOG,put,2017.5,16.4,19.0
211,GOOG210312P02020000,1615507200,GOOG,put,2020.0,17.2,19.2
212,GOOG210312P02022500,1615507200,GOOG,put,2022.5,17.8,20.2
213,GOOG210312P02025000,1615507200,GOOG,put,2025.0,18.4,21.3
214,GOOG210312P02027500,1615507200,GOOG,put,2027.5,19.0,21.6
215,GOOG210312P02030000,1615507200,GOOG,put,2030.0,19.9,22.6
216,GOOG210312P02032500,1615507200,GOOG,put,2032.5,20.6,23.6
217,GOOG210312P02035000,1615507200,GOOG,put,2035.0,21.3,24.0
218,GOOG210312P02037500,1615507200,GOOG,put,2037.5,22.2,25.0
219,GOOG210312P02040000,1615507200,GOOG,put,2040.0,23.5,26.6
220,GOOG210312P02042500,1615507200,GOOG,put,2042.5,23.9,27.0
221,GOOG210312P02045000,1615507200,GOOG,put,2045.0,25.1,27.5
222,GOOG210312P02047500,1615507200,GOOG,put,2047.5,26.6,29.8
223,GOOG210312P02050000,1615507200,GOOG,put,2050.0,26.1,30.4
224,GOOG210312P02055000,1615507200,GOOG,put,2055.0,28.4,31.8
225,GOOG210312P02060000,1615507200,GOOG,put,2060.0,30.4,34.3
226,GOOG210312P02062500,1615507200,GOOG,put,2062.5,31.7,35.3
227,GOOG210312P02065000,1615507200,GOOG,put,2065.0,32.3,37.4
228,GOOG210312P02067500,1615507200,GOOG,put,2067.5,33.6,38.2
229,GOOG210312P02070000,1615507200,GOOG,put,2070.0,34.8,39.1
230,GOOG210312P02072500,1615507200,GOOG,put,2072.5,36.1,40.8
231,GOOG210312P02075000,1615507200,GOOG,put,2075.0,38.4,42.4
232,GOOG210312P02077500,1615507200,GOOG,put,2077.5,38.6,42.4
233,GOOG210312P02080000,1615507200,GOOG,put,2080.0,40.2,43.7
234,GOOG210312P02082500,1615507200,GOOG,put,2082.5,41.4,45.9
235,GOOG210312P02085000,1615507200,GOOG,put,2085.0,42.7,47.0
236,GOOG210312P02087500,1615507200,GOOG,put,2087.5,43.9,48.1
237,GOOG210312P02090000,1615507200,GOOG,put,2090.0,44.8,50.7
238,GOOG210312P02092500,1615507200,GOOG,put,2092.5,46.8,50.9
239,GOOG210312P02095000,1615507200,GOOG,put,2095.0,48.7,52.6
240,GOOG210312P02097500,1615507200,GOOG,put,2097.5,50.6,54.4
241,GOOG210312P02100000,1615507200,GOOG,put,2100.0,52.0,55.6
242,GOOG210312P02102500,1615507200,GOOG,put,2102.5,53.2,59.1
243,GOOG210312P02105000,1615507200,GOOG,put,2105.0,55.1,59.0
244,GOOG210312P02107500,1615507200,GOOG,put,2107.5,57.1,61.6
245,GOOG210312P02110000,1615507200,GOOG,put,2110.0,58.8,63.2
246,GOOG210312P02112500,1615507200,GOOG,put,2112.5,60.4,64.3
247,GOOG210312P02115000,1615507200,GOOG,put,2115.0,62.4,67.4
248,GOOG210312P02117500,1615507200,GOOG,put,2117.5,64.3,68.7
249,GOOG210312P02120000,1615507200,GOOG,put,2120.0,66.3,72.7
250,GOOG210312P02122500,1615507200,GOOG,put,2122.5,67.2,73.8
251,GOOG210312P02125000,1615507200,GOOG,put,2125.0,71.0,74.9
252,GOOG210312P02127500,1615507200,GOOG,put,2127.5,71.8,76.2
253,GOOG210312P02130000,1615507200,GOOG,put,2130.0,73.3,78.3
254,GOOG210312P02132500,1615507200,GOOG,put,2132.5,76.0,81.5
255,GOOG210312P02135000,1615507200,GOOG,put,2135.0,78.4,84.7
256,GOOG210312P02140000,1615507200,GOOG,put,2140.0,81.2,87.7
257,GOOG210312P02145000,1615507200,GOOG,put,2145.0,87.0,94.7
258,GOOG210312P02150000,1615507200,GOOG,put,2150.0,90.0,94.6
259,GOOG210312P02155000,1615507200,GOOG,put,2155.0,95.4,101.1
260,GOOG210312P02160000,1615507200,GOOG,put,2160.0,100.3,103.0
261,GOOG210312P02165000,1615507200,GOOG,put,2165.0,103.3,109.2
262,GOOG210312P02170000,1615507200,GOOG,put,2170.0,109.5,112.5
263,GOOG210312P02175000,1615507200,GOOG,put,2175.0,115.0,119.5
264,GOOG210312P02180000,1615507200,GOOG,put,2180.0,119.0,122.5
265,GOOG210312P02185000,1615507200,GOOG,put,2185.0,121.1,127.3
266,GOOG210312P02190000,1615507200,GOOG,put,2190.0,126.8,131.8
267,GOOG210312P02195000,1615507200,GOOG,put,2195.0,134.6,139.4
268,GOOG210312P02200000,1615507200,GOOG,put,2200.0,139.9,144.7
269,GOOG210312P02210000,1615507200,GOOG,put,2210.0,149.1,153.3
270,GOOG210312P02220000,1615507200,GOOG,put,2220.0,160.2,165.1
271,GOOG210312P02240000,1615507200,GOOG,put,2240.0,177.6,181.6
272,GOOG210312P02250000,1615507200,GOOG,put,2250.0,188.5,193.3
273,GOOG210312P02260000,1615507200,GOOG,put,2260.0,198.5,203.0
274,GOOG210312P02270000,1615507200,GOOG,put,2270.0,209.2,212.9
275,GOOG210312P02280000,1615507200,GOOG,put,2280.0,218.6,223.0
276,GOOG210312P02290000,1615507200,GOOG,put,2290.0,227.3,232.9
277,GOOG210312P02300000,1615507200,GOOG,put,2300.0,236.2,242.6
278,GOOG210312P02320000,1615507200,GOOG,put,2320.0,258.6,262.5
279,GOOG210312P02330000,1615507200,GOOG,put,2330.0,267.8,272.6
280,GOOG210312P02340000,1615507200,GOOG,put,2340.0,276.9,280.4
281,GOOG210312P02350000,1615507200,GOOG,put,2350.0,289.1,292.7
282,GOOG210312P02370000,1615507200,GOOG,put,2370.0,304.6,313.3
283,GOOG210312P02390000,1615507200,GOOG,put,2390.0,326.1,335.9
284,GOOG210312P02400000,1615507200,GOOG,put,2400.0,336.4,343.3
285,GOOG210312P02420000,1615507200,GOOG,put,2420.0,356.1,363.7
286,GOOG210312P02430000,1615507200,GOOG,put,2430.0,366.6,374.7
287,GOOG210312P02440000,1615507200,GOOG,put,2440.0,374.2,381.2
288,GOOG210312P02450000,1615507200,GOOG,put,2450.0,385.1,393.3
289,GOOG210312P02490000,1615507200,GOOG,put,2490.0,426.5,433.1
290,GOOG210312P02550000,1615507200,GOOG,put,2550.0,485.1,494.9
291,GOOG210312P02560000,1615507200,GOOG,put,2560.0,496.8,503.6
292,GOOG210312P02620000,1615507200,GOOG,put,2620.0,556.6,564.0
293,GOOG210312P02720000,1615507200,GOOG,put,2720.0,655.6,665.5
294,GOOG210312P02910000,1615507200,GOOG,put,2910.0,847.0,853.5
295,GOOG210312P02920000,1615507200,GOOG,put,2920.0,858.0,862.6
296,GOOG210319C00760000,1616112000,GOOG,call,760.0,1064.7,1072.7
297,GOOG210319C00820000,1616112000,GOOG,call,820.0,970.3,978.5
298,GOOG210319C00900000,1616112000,GOOG,call,900.0,891.1,899.0
299,GOOG210319C00905000,1616112000,GOOG,call,905.0,1150.5,1160.0
300,GOOG210319C00950000,1616112000,GOOG,call,950.0,1106.5,1115.5
301,GOOG210319C00970000,1616112000,GOOG,call,970.0,1086.2,1093.8
302,GOOG210319C00975000,1616112000,GOOG,call,975.0,1134.3,1143.4
303,GOOG210319C00980000,1616112000,GOOG,call,980.0,1074.1,1083.4
304,GOOG210319C00990000,1616112000,GOOG,call,990.0,1066.4,1075.5
305,GOOG210319C01000000,1616112000,GOOG,call,1000.0,1055.1,1064.9
306,GOOG210319C01010000,1616112000,GOOG,call,1010.0,1093.7,1103.0
307,GOOG210319C01020000,1616112000,GOOG,call,1020.0,1037.1,1045.0
308,GOOG210319C01040000,1616112000,GOOG,call,1040.0,589.5,599.5
309,GOOG210319C01060000,1616112000,GOOG,call,1060.0,570.5,579.7
310,GOOG210319C01100000,1616112000,GOOG,call,1100.0,956.6,964.9
311,GOOG210319C01110000,1616112000,GOOG,call,1110.0,945.1,954.9
312,GOOG210319C01120000,1616112000,GOOG,call,1120.0,936.9,945.6
313,GOOG210319C01160000,1616112000,GOOG,call,1160.0,896.5,904.9
314,GOOG210319C01170000,1616112000,GOOG,call,1170.0,884.7,893.9
315,GOOG210319C01180000,1616112000,GOOG,call,1180.0,877.3,885.1
316,GOOG210319C01200000,1616112000,GOOG,call,1200.0,858.1,864.6
317,GOOG210319C01220000,1616112000,GOOG,call,1220.0,609.3,617.4
318,GOOG210319C01240000,1616112000,GOOG,call,1240.0,857.9,865.4
319,GOOG210319C01260000,1616112000,GOOG,call,1260.0,519.2,527.5
320,GOOG210319C01270000,1616112000,GOOG,call,1270.0,787.3,796.4
321,GOOG210319C01280000,1616112000,GOOG,call,1280.0,451.0,469.5
322,GOOG210319C01290000,1616112000,GOOG,call,1290.0,766.9,775.7
323,GOOG210319C01300000,1616112000,GOOG,call,1300.0,757.6,765.8
324,GOOG210319C01310000,1616112000,GOOG,call,1310.0,747.3,756.2
